commentNum,href,id,image,introduce,name,quote,star
168751,https://movie.douban.com/subject/1302467/,208,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p443461818.jpg,导演:AndyWachowski/LarryWachowski主演:KeanuReeves/LaurenceF...2003/美国澳大利亚/动作科幻,黑客帝国3：矩阵革命,none,8.5
323342,https://movie.douban.com/subject/2043546/,209,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p982896012.jpg,导演:新海诚MakotoShinkai主演:水桥研二KenjiMizuhashi/近藤好美...2007/日本/动画剧情爱情,秒速5厘米,none,8.3
199361,https://movie.douban.com/subject/1292287/,210,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1421018669.jpg,导演:李惠民RaymondLee主演:张曼玉MaggieCheung/林青霞Brigitte...1992/香港中国大陆/剧情动作武侠古装,新龙门客栈,none,8.5
114565,https://movie.douban.com/subject/1300374/,211,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,导演:FrankDarabont主演:汤姆·汉克斯TomHanks/大卫·摩斯DavidM...1999/美国/犯罪剧情奇幻悬疑,绿里奇迹,none,8.7
173127,https://movie.douban.com/subject/3007773/,212,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p769608791.jpg,导演:理查德·柯蒂斯RichardCurtis主演:比尔·奈伊BillNighy/肯尼...2009/英国德国法国/剧情喜剧音乐,海盗电台,none,8.6
196685,https://movie.douban.com/subject/2300586/,213,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p513303986.jpg,导演:理查德·沙因克曼RichardSchenkman主演:大卫·李·史密斯David...2007/美国/剧情科幻,这个男人来自地球,none,8.5
150783,https://movie.douban.com/subject/1292728/,214,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p636048104.jpg,导演:迈克尔·贝MichaelBay主演:肖恩·康纳利SeanConnery/尼古拉...1996/美国/动作冒险,勇闯夺命岛,none,8.6
48393,https://movie.douban.com/subject/1293908/,215,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2099815842.jpg,导演:CharlesChaplin主演:查理·卓别林CharlesChaplin/弗吉尼亚·...1931/美国/喜剧剧情爱情,城市之光,none,9.2
133087,https://movie.douban.com/subject/1296753/,216,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1244791866.jpg,导演:MichaelCurtiz主演:亨弗莱·鲍嘉HumphreyBogart/英格丽·褒曼...1942/美国/剧情爱情战争,卡萨布兰卡,none,8.6
238405,https://movie.douban.com/subject/1438652/,217,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p770734475.jpg,导演:QuentinTarantino主演:布拉德·皮特BradPitt/梅拉尼·罗兰M...2009/美国德国/剧情犯罪,无耻混蛋,none,8.4
494994,https://movie.douban.com/subject/4739952/,218,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1505312273.jpg,导演:普特鹏·普罗萨卡·那·萨克那卡林PuttipongPromsakaNaSakolnakorn/华森·波克彭...2010/泰国/剧情喜剧爱情,初恋这件小事,none,8.3
227599,https://movie.douban.com/subject/1292659/,219,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173855883.jpg,导演:吴宇森JohnWoo主演:约翰·特拉沃尔塔JohnTravolta/尼古拉斯...1997/美国/动作科幻犯罪惊悚,变脸,none,8.4
164757,https://movie.douban.com/subject/1294638/,220,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p984732992.jpg,导演:StevenSpielberg主演:HenryThomas/DeeWallace/RobertMacNa...1982/美国/剧情科幻,E.T. 外星人,none,8.5
197552,https://movie.douban.com/subject/1292233/,221,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p529908155.jpg,导演:StanleyKubrick主演:MalcolmMcDowell/PatrickMagee/Michael...1971/英国美国/犯罪剧情科幻,发条橙,none,8.4
126542,https://movie.douban.com/subject/10808442/,222,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2074715729.jpg,导演:理查德·林克莱特RichardLinklater主演:伊桑·霍克EthanHawke...2013/美国/剧情爱情,爱在午夜降临前,none,8.8
55618,https://movie.douban.com/subject/1401118/,223,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2101693489.jpg,导演:SergioLeone主演:ClintEastwood/EliWallach/LeeVanCleef1966/意大利西班牙西德/冒险西部,黄金三镖客,none,9.1
197125,https://movie.douban.com/subject/1292062/,224,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p571671715.jpg,导演:萨姆·门德斯SamMendes主演:凯文·史派西KevinSpacey/安妮特...1999/美国/剧情爱情家庭,美国丽人,none,8.4
135399,https://movie.douban.com/subject/1905462/,225,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p465687407.jpg,导演:西恩·潘SeanPenn主演:埃米尔·赫斯基EmileHirsch/马西娅·...2007/美国/冒险传记剧情,荒野生存,none,8.6
54103,https://movie.douban.com/subject/1292281/,226,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2238274168.jpg,导演:雅克·贝汉JacquesPerrin/雅克·克鲁奥德JacquesCluzaud主演:...2001/法国德国意大利西班牙瑞士/纪录片,迁徙的鸟,none,9.1
198624,https://movie.douban.com/subject/6534248/,227,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1735642656.jpg,导演:瑞奇·莫尔RichMoore主演:约翰·C·赖利JohnC.Reilly/萨拉...2012/美国/喜剧动画奇幻冒险,无敌破坏王,none,8.6
342275,https://movie.douban.com/subject/1862151/,228,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p712241453.jpg,导演:宁浩HaoNing主演:郭涛TaoGuo/刘桦HuaLiu/连晋TeddyLin2006/中国大陆香港/喜剧犯罪,疯狂的石头,none,8.3
86427,https://movie.douban.com/subject/2222996/,229,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p672446737.jpg,导演:是枝裕和HirokazuKoreeda主演:阿部宽HiroshiAbe/夏川结衣Yu...2008/日本/剧情家庭,步履不停,none,8.8
182584,https://movie.douban.com/subject/1291853/,230,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2408623752.jpg,导演:安东尼·明格拉AnthonyMinghella主演:拉尔夫·费因斯RalphFien...1996/美国英国/爱情剧情战争,英国病人,none,8.4
112312,https://movie.douban.com/subject/1307793/,231,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p532195562.jpg,导演:岩井俊二ShunjiIwai主演:恰拉Chara/伊藤步AyumiIto/三上...1996/日本/犯罪剧情,燕尾蝶,none,8.6
124275,https://movie.douban.com/subject/1292214/,232,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p470383576.jpg,导演:布莱恩·辛格BryanSinger主演:史蒂芬·鲍德温StephenBaldwin/...1995/德国美国/剧情犯罪悬疑惊悚,非常嫌疑犯,none,8.6
198051,https://movie.douban.com/subject/25807345/,233,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2187896711.jpg,导演:詹姆斯·沃德·布柯特JamesWardByrkit主演:艾米丽·芭尔多尼Em...2013/美国英国/科幻悬疑惊悚,彗星来的那一夜,none,8.4
361881,https://movie.douban.com/subject/4023638/,234,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p768879237.jpg,导演:汤姆·霍珀TomHooper主演:柯林·菲尔斯ColinFirth/杰弗里·...2010/英国澳大利亚美国/剧情传记历史,国王的演讲,none,8.3
92531,https://movie.douban.com/subject/3217169/,235,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1145536386.jpg,导演:加文·欧康诺GavinO'Connor主演:汤姆·哈迪TomHardy/乔尔·...2011/美国/剧情运动家庭,勇士,none,8.9
143229,https://movie.douban.com/subject/1428175/,236,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1244017073.jpg,导演:爱德华·兹威克EdwardZwick主演:莱昂纳多·迪卡普里奥Leonardo...2006/美国德国/剧情惊悚冒险,血钻,none,8.5
115232,https://movie.douban.com/subject/4798888/,237,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p628364149.jpg,导演:彼得·维纳PeterWerner主演:詹姆斯·沃克JamesWolk/特里特·...2008/美国/剧情传记,叫我第一名,none,8.6
142562,https://movie.douban.com/subject/25895901/,238,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2232247487.jpg,导演:是枝裕和HirokazuKoreeda主演:绫濑遥HarukaAyase/长泽雅美M...2015/日本/剧情家庭,海街日记,none,8.6
249474,https://movie.douban.com/subject/1292217/,239,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792248233.jpg,导演:大卫·林奇DavidLynch主演:娜奥米·沃茨NaomiWatts/劳拉·哈...2001/法国美国/剧情悬疑惊悚,穆赫兰道,none,8.3
138129,https://movie.douban.com/subject/25954475/,240,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2263822658.jpg,导演:托马斯·麦卡锡ThomasMcCarthy主演:马克·鲁弗洛MarkRuffalo/...2015/美国/剧情传记,聚焦,none,8.8
101580,https://movie.douban.com/subject/1297478/,241,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2173719647.jpg,导演:JamieUys主演:MariusWeyers/SandraPrinsloo/N!xau1980/博茨瓦纳南非/喜剧,上帝也疯狂,none,8.6
106778,https://movie.douban.com/subject/1300741/,242,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1538646661.jpg,导演:杜琪峰JohnnieTo主演:吴镇宇FrancisNg/任达华SimonYam/...1999/香港/剧情动作犯罪,枪火,none,8.6
62629,https://movie.douban.com/subject/5908478/,243,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1075591188.jpg,导演:秋昌民Chang-minChoo主演:宋在河Jae-hoSong/李顺载Soon-jae...2011/韩国/剧情爱情,我爱你,none,9.0
139996,https://movie.douban.com/subject/1867345/,244,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p708613284.jpg,导演:罗伯·莱纳RobReiner主演:杰克·尼科尔森JackNicholson/摩根...2007/美国/冒险喜剧剧情,遗愿清单,none,8.5
125129,https://movie.douban.com/subject/1291824/,245,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910900710.jpg,导演:雷德利·斯科特RidleyScott主演:乔什·哈奈特JoshHartnett/...2001/美国/动作历史战争,黑鹰坠落,none,8.5
144209,https://movie.douban.com/subject/1298653/,246,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2207673537.jpg,导演:罗伯特·泽米吉斯RobertZemeckis主演:汤姆·汉克斯TomHanks/...2000/美国/冒险剧情,荒岛余生,none,8.5
101546,https://movie.douban.com/subject/1305725/,247,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2186861098.jpg,导演:AlanParker主演:凯文·史派西KevinSpacey/凯特·温丝莱特Kat...2003/美国德国英国/剧情犯罪悬疑,大卫·戈尔的一生,none,8.6
93089,https://movie.douban.com/subject/1300117/,248,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2195672555.jpg,导演:安德鲁·尼科尔AndrewNiccol主演:伊桑·霍克EthanHawke/乌玛...1997/美国/剧情科幻,千钧一发,none,8.7
284438,https://movie.douban.com/subject/1308575/,249,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p584822570.jpg,导演:易智言Chih-yenYee主演:陈柏霖Bo-linChen/桂纶镁LunmeiKwa...2002/台湾法国/剧情爱情同性,蓝色大门,none,8.3
50433,https://movie.douban.com/subject/1299361/,250,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2107418134.jpg,导演:李廷香Jeong-hyangLee主演:金艺芬Eul-boonKim/俞承豪Seung-...2002/韩国/剧情家庭,爱·回家,none,9.0
